"";"Nom_scientifique";"Milieu_recolte";"ID_espece";"ID_echantillon";"ID_Feuille";"DI";"DI_test";"BT";"BT_test";"MT";"BB";"BB_test";"Nb_ramifications";"SD";"TMC_t0";"TMC_t24";"TDMC";"TD";"TDIA";"Gmin";"LMC_t0";"LMC_t24";"PEF";"LDMC";"Surface_F";"SLA";"LT"
"758";"Elattostachys apetala";"F";26;"26_2";"26_2_4";9,5;9,5;24;24;812,8;90;90;1;3,16;94,65;75,55;513,73;0,59;9,67;8,216702018;148,11;101,42;18,82;403,04;25,238;11904,72;0,0339
"759";"Elattostachys apetala";"F";26;"26_2";"26_2_5";9,5;9,5;24;24;812,8;90;90;1;3,16;94,65;75,55;513,73;0,59;9,67;8,216702018;141,06;113,29;11,52;414,83;46,107;11136,96;0,0372
"760";"Elattostachys apetala";"F";26;"26_2";"26_2_3";9,5;9,5;24;24;812,8;90;90;1;3,16;94,65;75,55;513,73;0,59;9,67;8,216702018;148,53;100,98;19,13;402,36;37,231;12127,36;0,0332
"761";"Elattostachys apetala";"F";26;"26_3";"26_3_1";9,5;9,5;60;60;764,6;80;80;1;2,66;91,39;75,53;522,48;0,48;9,635;21,67728551;140,12;104,79;14,71;416,46;21,86;13089,82;0,0318
"762";"Elattostachys apetala";"F";26;"26_3";"26_3_2";9,5;9,5;60;60;764,6;80;80;1;2,66;91,39;75,53;522,48;0,48;9,635;21,67728551;138,41;103,26;14,74;419,45;36,078;13071,74;0,0321
"763";"Elattostachys apetala";"F";26;"26_3";"26_3_3";9,5;9,5;60;60;764,6;80;80;1;2,66;91,39;75,53;522,48;0,48;9,635;21,67728551;57,49;134,84;-49,12;634,96;25,423;8858,19;0,0717
"764";"Elattostachys apetala";"F";26;"26_3";"26_3_4";9,5;9,5;60;60;764,6;80;80;1;2,66;91,39;75,53;522,48;0,48;9,635;21,67728551;292,27;218,23;18,87;254,93;39,065;21582,87;0,0118
"765";"Elattostachys apetala";"F";26;"26_3";"26_3_5";9,5;9,5;60;60;764,6;80;80;1;2,66;91,39;75,53;522,48;0,48;9,635;21,67728551;138,85;78,85;25,12;418,67;55,819;12831,95;0,0326
"766";"Elattostachys apetala";"F";26;"26_4";"26_4_2";9,5;9,5;28;28;806,2;70;70;4;1,67;106,44;87,89;484,41;0,54;10,34;5,653290482;150,56;114,61;14,35;399,1;36,781;13775,66;0,029
"767";"Elattostachys apetala";"F";26;"26_4";"26_4_3";9,5;9,5;28;28;806,2;70;70;4;1,67;106,44;87,89;484,41;0,54;10,34;5,653290482;152,08;118,06;13,5;396,69;20,903;14515,97;0,0273
"768";"Elattostachys apetala";"F";26;"26_4";"26_4_4";9,5;9,5;28;28;806,2;70;70;4;1,67;106,44;87,89;484,41;0,54;10,34;5,653290482;160,68;123,93;14,1;383,61;18,274;15618,8;0,0246
"769";"Elattostachys apetala";"F";26;"26_4";"26_4_5";9,5;9,5;28;28;806,2;70;70;4;1,67;106,44;87,89;484,41;0,54;10,34;5,653290482;146,18;111,07;14,26;406,2;35,593;13585,11;0,0299
"770";"Elattostachys apetala";"F";26;"26_4";"26_4_1";9,5;9,5;28;28;806,2;70;70;4;1,67;106,44;87,89;484,41;0,54;10,34;5,653290482;166,05;118,6;17,83;375,87;32,518;15124,65;0,0249
"771";"Elattostachys apetala";"F";26;"26_5";"26_5_2";9,5;9,5;60;60;805,9;70;70;5;2,58;96,31;83,2;509,4;0,65;11,965;10,36152127;146,91;112,35;14;405;66,595;11745,15;0,0345
"772";"Elattostachys apetala";"F";26;"26_5";"26_5_3";9,5;9,5;60;60;805,9;70;70;5;2,58;96,31;83,2;509,4;0,65;11,965;10,36152127;147,89;106,32;16,77;403,4;46,53;12244,74;0,0329
"773";"Elattostachys apetala";"F";26;"26_5";"26_5_4";9,5;9,5;60;60;805,9;70;70;5;2,58;96,31;83,2;509,4;0,65;11,965;10,36152127;155,51;124,94;11,96;391,38;56,803;12764,72;0,0307
"774";"Elattostachys apetala";"F";26;"26_5";"26_5_1";9,5;9,5;60;60;805,9;70;70;5;2,58;96,31;83,2;509,4;0,65;11,965;10,36152127;141,71;112,83;11,95;413,72;23,356;12489,84;0,0331
"775";"Elattostachys apetala";"F";26;"26_5";"26_5_5";9,5;9,5;60;60;805,9;70;70;5;2,58;96,31;83,2;509,4;0,65;11,965;10,36152127;162,68;123,17;15,04;380,69;53,051;12939,27;0,0294
"776";"Elattostachys apetala";"F";26;"26_6";"26_6_5";9,5;9,5;18;18;806;90;90;3;2,24;89,48;73,44;527,76;0,49;9,315;6,080607119;139,27;111,22;11,72;417,93;36,225;11955,45;0,035
"777";"Elattostachys apetala";"F";26;"26_6";"26_6_4";9,5;9,5;18;18;806;90;90;3;2,24;89,48;73,44;527,76;0,49;9,315;6,080607119;138,6;104,68;14,22;419,12;20,954;12253,8;0,0342
"778";"Elattostachys apetala";"F";26;"26_6";"26_6_1";9,5;9,5;18;18;806;90;90;3;2,24;89,48;73,44;527,76;0,49;9,315;6,080607119;140,54;91,89;20,22;415,73;26,724;12037,84;0,0345
"779";"Elattostachys apetala";"F";26;"26_6";"26_6_2";9,5;9,5;18;18;806;90;90;3;2,24;89,48;73,44;527,76;0,49;9,315;6,080607119;132,04;106,63;10,95;430,95;39,546;10924,31;0,0394
"780";"Elattostachys apetala";"F";26;"26_6";"26_6_3";9,5;9,5;18;18;806;90;90;3;2,24;89,48;73,44;527,76;0,49;9,315;6,080607119;140,63;105,36;14,66;415,58;26,798;11963,39;0,0347
"781";"Neuburgia novocaledonica";"F";27;"27_1";"27_1_2";9,5;9,5;14;14;360,5;20;20;2;4,51;164,99;146,68;377,37;0,71;18,62;25,70000946;392,01;283,72;22,01;203,25;94,022;13665,99;0,0149
"782";"Neuburgia novocaledonica";"F";27;"27_1";"27_1_3";9,5;9,5;14;14;360,5;20;20;2;4,51;164,99;146,68;377,37;0,71;18,62;25,70000946;356;148,39;45,53;219,3;105,87;13660,65;0,0161
"783";"Neuburgia novocaledonica";"F";27;"27_1";"27_1_4";9,5;9,5;14;14;360,5;20;20;2;4,51;164,99;146,68;377,37;0,71;18,62;25,70000946;415,58;265,81;29,05;193,96;138,415;16094,77;0,0121
"784";"Neuburgia novocaledonica";"F";27;"27_1";"27_1_5";9,5;9,5;14;14;360,5;20;20;2;4,51;164,99;146,68;377,37;0,71;18,62;25,70000946;399,77;246,1;30,75;200,09;138,347;15632,43;0,0128
"785";"Neuburgia novocaledonica";"F";27;"27_1";"27_1_1";9,5;9,5;14;14;360,5;20;20;2;4,51;164,99;146,68;377,37;0,71;18,62;25,70000946;395,6;266,82;25,98;201,78;95,047;14944,5;0,0135
"786";"Neuburgia novocaledonica";"F";27;"27_2";"27_2_2";0;9,5;0;10;150;0;40;1;5,83;160,84;147,39;383,38;0,57;12,315;28,57835946;309,52;227,09;20,13;244,19;81,358;13359,28;0,0183
"787";"Neuburgia novocaledonica";"F";27;"27_2";"27_2_3";0;9,5;0;10;150;0;40;1;5,83;160,84;147,39;383,38;0,57;12,315;28,57835946;363,38;287,73;16,33;215,8;91,188;16949,44;0,0127
"788";"Neuburgia novocaledonica";"F";27;"27_2";"27_2_4";0;9,5;0;10;150;0;40;1;5,83;160,84;147,39;383,38;0,57;12,315;28,57835946;346,34;658,24;-69,88;224,04;142,146;13867,9;0,0162
"789";"Neuburgia novocaledonica";"F";27;"27_2";"27_2_1";0;9,5;0;10;150;0;40;1;5,83;160,84;147,39;383,38;0,57;12,315;28,57835946;343,7;243,08;22,68;225,38;150,489;13177,67;0,0171
"790";"Neuburgia novocaledonica";"F";27;"27_2";"27_2_5";0;9,5;0;10;150;0;40;1;5,83;160,84;147,39;383,38;0,57;12,315;28,57835946;280,09;193,21;22,86;263,09;198,992;11449,48;0,023
"791";"Neuburgia novocaledonica";"F";27;"27_3";"27_3_1";9,5;9,5;14;14;534,1;25;25;5;2,52;162,74;144,69;380,61;0,74;15,9;33,78728276;380,68;264,43;24,18;208,04;110,039;12504,43;0,0166
"792";"Neuburgia novocaledonica";"F";27;"27_3";"27_3_2";9,5;9,5;14;14;534,1;25;25;5;2,52;162,74;144,69;380,61;0,74;15,9;33,78728276;375,22;273,62;21,38;210,43;84,697;12274,93;0,0171
"793";"Neuburgia novocaledonica";"F";27;"27_3";"27_3_3";9,5;9,5;14;14;534,1;25;25;5;2,52;162,74;144,69;380,61;0,74;15,9;33,78728276;384,97;300,31;17,46;206,2;187,734;14474,48;0,0142
"794";"Neuburgia novocaledonica";"F";27;"27_3";"27_3_5";9,5;9,5;14;14;534,1;25;25;5;2,52;162,74;144,69;380,61;0,74;15,9;33,78728276;437,16;336,62;18,72;186,16;148,171;16053,2;0,0116
"795";"Neuburgia novocaledonica";"F";27;"27_3";"27_3_4";9,5;9,5;14;14;534,1;25;25;5;2,52;162,74;144,69;380,61;0,74;15,9;33,78728276;438,59;367,84;13,14;185,67;92,501;19191,08;0,0097
"796";"Neuburgia novocaledonica";"F";27;"27_4";"27_4_1";9,5;9,5;10;10;192;55;55;1;8,97;183,54;153,32;352,69;0,61;11,585;38,83211861;369,34;63,26;65,21;213,07;115,615;15968,92;0,0133
"797";"Neuburgia novocaledonica";"F";27;"27_4";"27_4_2";9,5;9,5;10;10;192;55;55;1;8,97;183,54;153,32;352,69;0,61;11,585;38,83211861;516,36;321,07;31,68;162,24;295,615;19346,53;0,0084
"798";"Neuburgia novocaledonica";"F";27;"27_4";"27_4_3";9,5;9,5;10;10;192;55;55;1;8,97;183,54;153,32;352,69;0,61;11,585;38,83211861;341,03;114,23;51,42;226,74;206,43;13232,69;0,0171
"799";"Neuburgia novocaledonica";"F";27;"27_4";"27_4_5";9,5;9,5;10;10;192;55;55;1;8,97;183,54;153,32;352,69;0,61;11,585;38,83211861;420,63;203,68;41,67;192,07;301,207;15614,67;0,0123
"800";"Neuburgia novocaledonica";"F";27;"27_4";"27_4_4";9,5;9,5;10;10;192;55;55;1;8,97;183,54;153,32;352,69;0,61;11,585;38,83211861;452,76;324,22;23,26;180,91;198,66;18292,82;0,0099
"801";"Neuburgia novocaledonica";"F";27;"27_5";"27_5_1";0;9,5;0;10;150;0;25;3;10,44;319,03;255,29;238,64;0,4;6,295;35,01215591;391,37;215,49;35,79;203,51;77,077;17052,43;0,0119
"802";"Neuburgia novocaledonica";"F";27;"27_5";"27_5_2";0;9,5;0;10;150;0;25;3;10,44;319,03;255,29;238,64;0,4;6,295;35,01215591;431,19;265,35;31,22;188,26;113,533;18734,82;0,01
"803";"Neuburgia novocaledonica";"F";27;"27_5";"27_5_3";0;9,5;0;10;150;0;25;3;10,44;319,03;255,29;238,64;0,4;6,295;35,01215591;445,72;335,08;20,28;183,24;96,752;16885,17;0,0109
"804";"Neuburgia novocaledonica";"F";27;"27_5";"27_5_4";0;9,5;0;10;150;0;25;3;10,44;319,03;255,29;238,64;0,4;6,295;35,01215591;432,41;278,17;28,97;187,83;138,932;15471,27;0,0121
"805";"Neuburgia novocaledonica";"F";27;"27_5";"27_5_5";0;9,5;0;10;150;0;25;3;10,44;319,03;255,29;238,64;0,4;6,295;35,01215591;415,25;302,48;21,89;194,08;133,561;17413,43;0,0111
"806";"Neuburgia novocaledonica";"F";27;"27_6";"27_6_1";0;9,5;0;10;150;0;30;3;4,79;172,08;143,36;367,54;0,45;9,415;40,63299157;399,66;247,84;30,38;200,14;227,507;15351,35;0,013
"807";"Neuburgia novocaledonica";"F";27;"27_6";"27_6_3";0;9,5;0;10;150;0;30;3;4,79;172,08;143,36;367,54;0,45;9,415;40,63299157;529,45;414,43;18,27;158,87;201,397;19900,89;0,008
"808";"Neuburgia novocaledonica";"F";27;"27_6";"27_6_4";0;9,5;0;10;150;0;30;3;4,79;172,08;143,36;367,54;0,45;9,415;40,63299157;371,43;201,94;35,95;212,12;152,791;14082,12;0,0151
"809";"Neuburgia novocaledonica";"F";27;"27_6";"27_6_5";0;9,5;0;10;150;0;30;3;4,79;172,08;143,36;367,54;0,45;9,415;40,63299157;400,86;264,94;27,14;199,66;142,294;15349,95;0,013
"810";"Neuburgia novocaledonica";"F";27;"27_6";"27_6_2";0;9,5;0;10;150;0;30;3;4,79;172,08;143,36;367,54;0,45;9,415;40,63299157;375,17;194,81;37,96;210,45;172,264;14901,73;0,0141
"811";"Archidendropsis granulosa";"F";28;"28_1";"28_1_1";9,5;9,5;52;52;712,2;95;95;7;1,52;81,69;63,78;550,39;0,6;10,545;17,61226317;125,45;40;37,9;443,55;0,4128;15010,91;0,0295
"812";"Archidendropsis granulosa";"F";28;"28_1";"28_1_3";9,5;9,5;52;52;712,2;95;95;7;1,52;81,69;63,78;550,39;0,6;10,545;17,61226317;125,45;40;37,9;443,55;0,4128;15010,91;0,0295
"813";"Archidendropsis granulosa";"F";28;"28_1";"28_1_4";9,5;9,5;52;52;712,2;95;95;7;1,52;81,69;63,78;550,39;0,6;10,545;17,61226317;125,45;40;37,9;443,55;0,4128;15010,91;0,0295
"814";"Archidendropsis granulosa";"F";28;"28_1";"28_1_5";9,5;9,5;52;52;712,2;95;95;7;1,52;81,69;63,78;550,39;0,6;10,545;17,61226317;125,45;40;37,9;443,55;0,4128;15010,91;0,0295
"815";"Archidendropsis granulosa";"F";28;"28_1";"28_1_2";9,5;9,5;52;52;712,2;95;95;7;1,52;81,69;63,78;550,39;0,6;10,545;17,61226317;125,45;40;37,9;443,55;0,4128;15010,91;0,0295
"816";"Archidendropsis granulosa";"F";28;"28_2";"28_2_5";9,5;9,5;24;24;547,9;95;95;10;1,16;106,85;89,14;483,44;0,47;8,255;16,89080553;137,04;38,89;41,41;421,88;0,4246;15725,93;0,0268
"817";"Archidendropsis granulosa";"F";28;"28_2";"28_2_1";9,5;9,5;24;24;547,9;95;95;10;1,16;106,85;89,14;483,44;0,47;8,255;16,89080553;137,04;38,89;41,41;421,88;0,4246;15725,93;0,0268
"818";"Archidendropsis granulosa";"F";28;"28_2";"28_2_2";9,5;9,5;24;24;547,9;95;95;10;1,16;106,85;89,14;483,44;0,47;8,255;16,89080553;137,04;38,89;41,41;421,88;0,4246;15725,93;0,0268
"819";"Archidendropsis granulosa";"F";28;"28_2";"28_2_3";9,5;9,5;24;24;547,9;95;95;10;1,16;106,85;89,14;483,44;0,47;8,255;16,89080553;137,04;38,89;41,41;421,88;0,4246;15725,93;0,0268
"820";"Archidendropsis granulosa";"F";28;"28_2";"28_2_4";9,5;9,5;24;24;547,9;95;95;10;1,16;106,85;89,14;483,44;0,47;8,255;16,89080553;137,04;38,89;41,41;421,88;0,4246;15725,93;0,0268
"821";"Archidendropsis granulosa";"F";28;"28_3";"28_3_2";9,5;9,5;14;14;640,1;90;90;5;1,34;83,56;68,15;544,77;0,41;7,15;13,56534893;152,7;47,3;41,71;395,72;0,5676;15340,54;0,0258
"822";"Archidendropsis granulosa";"F";28;"28_3";"28_3_3";9,5;9,5;14;14;640,1;90;90;5;1,34;83,56;68,15;544,77;0,41;7,15;13,56534893;152,7;47,3;41,71;395,72;0,5676;15340,54;0,0258
"823";"Archidendropsis granulosa";"F";28;"28_3";"28_3_4";9,5;9,5;14;14;640,1;90;90;5;1,34;83,56;68,15;544,77;0,41;7,15;13,56534893;152,7;47,3;41,71;395,72;0,5676;15340,54;0,0258
"824";"Archidendropsis granulosa";"F";28;"28_3";"28_3_5";9,5;9,5;14;14;640,1;90;90;5;1,34;83,56;68,15;544,77;0,41;7,15;13,56534893;152,7;47,3;41,71;395,72;0,5676;15340,54;0,0258
"825";"Archidendropsis granulosa";"F";28;"28_3";"28_3_1";9,5;9,5;14;14;640,1;90;90;5;1,34;83,56;68,15;544,77;0,41;7,15;13,56534893;152,7;47,3;41,71;395,72;0,5676;15340,54;0,0258
"826";"Archidendropsis granulosa";"F";28;"28_4";"28_4_2";9,5;9,5;30;30;823,9;70;70;7;2,62;68,22;45,16;594,45;0,6;11,18;18,12099872;122,97;41,89;36,36;448,48;0,472;12756,76;0,0352
"827";"Archidendropsis granulosa";"F";28;"28_4";"28_4_3";9,5;9,5;30;30;823,9;70;70;7;2,62;68,22;45,16;594,45;0,6;11,18;18,12099872;122,97;41,89;36,36;448,48;0,472;12756,76;0,0352
"828";"Archidendropsis granulosa";"F";28;"28_4";"28_4_4";9,5;9,5;30;30;823,9;70;70;7;2,62;68,22;45,16;594,45;0,6;11,18;18,12099872;122,97;41,89;36,36;448,48;0,472;12756,76;0,0352
"829";"Archidendropsis granulosa";"F";28;"28_4";"28_4_1";9,5;9,5;30;30;823,9;70;70;7;2,62;68,22;45,16;594,45;0,6;11,18;18,12099872;122,97;41,89;36,36;448,48;0,472;12756,76;0,0352
"830";"Archidendropsis granulosa";"F";28;"28_4";"28_4_5";9,5;9,5;30;30;823,9;70;70;7;2,62;68,22;45,16;594,45;0,6;11,18;18,12099872;122,97;41,89;36,36;448,48;0,472;12756,76;0,0352
"831";"Archidendropsis granulosa";"F";28;"28_5";"28_5_1";9,5;9,5;28;28;841,5;90;90;10;1,85;89,55;73;527,57;0,55;10,595;19,98866904;128,12;35,94;40,41;438,36;0,4108;12837,5;0,0341
"832";"Archidendropsis granulosa";"F";28;"28_5";"28_5_2";9,5;9,5;28;28;841,5;90;90;10;1,85;89,55;73;527,57;0,55;10,595;19,98866904;128,12;35,94;40,41;438,36;0,4108;12837,5;0,0341
"833";"Archidendropsis granulosa";"F";28;"28_5";"28_5_3";9,5;9,5;28;28;841,5;90;90;10;1,85;89,55;73;527,57;0,55;10,595;19,98866904;128,12;35,94;40,41;438,36;0,4108;12837,5;0,0341
"834";"Archidendropsis granulosa";"F";28;"28_5";"28_5_5";9,5;9,5;28;28;841,5;90;90;10;1,85;89,55;73;527,57;0,55;10,595;19,98866904;128,12;35,94;40,41;438,36;0,4108;12837,5;0,0341
"835";"Archidendropsis granulosa";"F";28;"28_5";"28_5_4";9,5;9,5;28;28;841,5;90;90;10;1,85;89,55;73;527,57;0,55;10,595;19,98866904;128,12;35,94;40,41;438,36;0,4108;12837,5;0,0341
"836";"Archidendropsis granulosa";"F";28;"28_6";"28_6_1";9,5;9,5;20;20;659,8;90;90;8;2,37;88,28;71,27;531,13;0,52;9,645;12,47687094;116,39;45,9;32,58;462,12;0,3232;10596,72;0,0436
"837";"Archidendropsis granulosa";"F";28;"28_6";"28_6_2";9,5;9,5;20;20;659,8;90;90;8;2,37;88,28;71,27;531,13;0,52;9,645;12,47687094;116,39;45,9;32,58;462,12;0,3232;10596,72;0,0436
"838";"Archidendropsis granulosa";"F";28;"28_6";"28_6_3";9,5;9,5;20;20;659,8;90;90;8;2,37;88,28;71,27;531,13;0,52;9,645;12,47687094;116,39;45,9;32,58;462,12;0,3232;10596,72;0,0436
"839";"Archidendropsis granulosa";"F";28;"28_6";"28_6_5";9,5;9,5;20;20;659,8;90;90;8;2,37;88,28;71,27;531,13;0,52;9,645;12,47687094;116,39;45,9;32,58;462,12;0,3232;10596,72;0,0436
"840";"Archidendropsis granulosa";"F";28;"28_6";"28_6_4";9,5;9,5;20;20;659,8;90;90;8;2,37;88,28;71,27;531,13;0,52;9,645;12,47687094;116,39;45,9;32,58;462,12;0,3232;10596,72;0,0436
"841";"Alstonia balansae";"F";29;"29_1";"29_1_1";9;9;12;12;411,4;10;10;3;6,17;83,05;63,97;546,3;0,55;10,685;6,883065286;286,39;245,14;10,68;258,8;119,634;12919,44;0,02
"842";"Alstonia balansae";"F";29;"29_1";"29_1_2";9;9;12;12;411,4;10;10;3;6,17;83,05;63,97;546,3;0,55;10,685;6,883065286;243,87;207,98;10,44;290,81;107,201;10961,25;0,0265
"843";"Alstonia balansae";"F";29;"29_1";"29_1_3";9;9;12;12;411,4;10;10;3;6,17;83,05;63,97;546,3;0,55;10,685;6,883065286;245,6;197,68;13,87;289,35;86,87;10619,8;0,0272
"844";"Alstonia balansae";"F";29;"29_1";"29_1_4";9;9;12;12;411,4;10;10;3;6,17;83,05;63,97;546,3;0,55;10,685;6,883065286;248,33;214,69;9,66;287,08;108,794;11332,71;0,0253
"845";"Alstonia balansae";"F";29;"29_1";"29_1_5";9;9;12;12;411,4;10;10;3;6,17;83,05;63,97;546,3;0,55;10,685;6,883065286;237,96;201,44;10,81;295,89;57,6;9186,6;0,0322
"846";"Alstonia balansae";"F";29;"29_2";"29_2_1";9;9;71;71;624,1;60;60;3;5,56;123,39;108,98;447,65;0,5;9,505;5,802961906;242,18;176,4;19,22;292,24;38,291;11295,28;0,0259
"847";"Alstonia balansae";"F";29;"29_2";"29_2_3";9;9;71;71;624,1;60;60;3;5,56;123,39;108,98;447,65;0,5;9,505;5,802961906;249,48;194,77;15,65;286,14;34,096;11880,14;0,0241
"848";"Alstonia balansae";"F";29;"29_2";"29_2_4";9;9;71;71;624,1;60;60;3;5,56;123,39;108,98;447,65;0,5;9,505;5,802961906;245,75;195,01;14,67;289,23;41,962;12305,57;0,0235
"849";"Alstonia balansae";"F";29;"29_2";"29_2_5";9;9;71;71;624,1;60;60;3;5,56;123,39;108,98;447,65;0,5;9,505;5,802961906;242,77;196,46;13,51;291,74;40,942;12077,29;0,0242
"850";"Alstonia balansae";"F";29;"29_2";"29_2_2";9;9;71;71;624,1;60;60;3;5,56;123,39;108,98;447,65;0,5;9,505;5,802961906;213,41;141,54;22,93;319,07;44,532;9787,25;0,0326
"851";"Alstonia balansae";"F";29;"29_3";"29_3_1";9,5;9,5;16;16;529,2;20;20;1;5,32;158,88;146,16;386,28;0,53;10,88;6,060945805;245,01;213,75;9,06;289,84;167,153;11905,48;0,0243
"852";"Alstonia balansae";"F";29;"29_3";"29_3_3";9,5;9,5;16;16;529,2;20;20;1;5,32;158,88;146,16;386,28;0,53;10,88;6,060945805;224,5;135,14;27,54;308,17;108,588;10312,25;0,0299
"853";"Alstonia balansae";"F";29;"29_3";"29_3_4";9,5;9,5;16;16;529,2;20;20;1;5,32;158,88;146,16;386,28;0,53;10,88;6,060945805;218,01;174,21;13,77;314,46;284,988;8596,92;0,0366
"854";"Alstonia balansae";"F";29;"29_3";"29_3_5";9,5;9,5;16;16;529,2;20;20;1;5,32;158,88;146,16;386,28;0,53;10,88;6,060945805;245,57;191,85;15,54;289,38;113,121;10127,22;0,0286
"855";"Alstonia balansae";"F";29;"29_3";"29_3_2";9,5;9,5;16;16;529,2;20;20;1;5,32;158,88;146,16;386,28;0,53;10,88;6,060945805;209,68;149,31;19,49;322,91;274,668;8604,89;0,0375
"856";"Alstonia balansae";"F";29;"29_4";"29_4_5";9;9;16;16;460,3;5;5;4;4,4;99,35;81,37;501,63;0,63;12,21;9,158310205;282,84;234,69;12,58;261,2;74,926;13823,99;0,0189
"857";"Alstonia balansae";"F";29;"29_4";"29_4_1";9;9;16;16;460,3;5;5;4;4,4;99,35;81,37;501,63;0,63;12,21;9,158310205;265,82;211,45;14,86;273,36;67,867;12339,45;0,0222
"858";"Alstonia balansae";"F";29;"29_4";"29_4_2";9;9;16;16;460,3;5;5;4;4,4;99,35;81,37;501,63;0,63;12,21;9,158310205;279,36;224,5;14,46;263,6;81,763;13718,62;0,0192
"859";"Alstonia balansae";"F";29;"29_4";"29_4_3";9;9;16;16;460,3;5;5;4;4,4;99,35;81,37;501,63;0,63;12,21;9,158310205;252,15;199,71;14,89;283,97;81,082;11616,33;0,0244
"860";"Alstonia balansae";"F";29;"29_4";"29_4_4";9;9;16;16;460,3;5;5;4;4,4;99,35;81,37;501,63;0,63;12,21;9,158310205;289,39;236,62;13,55;256,81;56,663;14308,84;0,0179
"861";"Alstonia balansae";"F";29;"29_5";"29_5_2";9,5;9,5;36;36;614,9;30;30;2;7,75;99,26;78,61;501,85;0,53;11,105;6,244236603;261,83;221,3;11,2;276,38;111,952;9734,96;0,0284
"862";"Alstonia balansae";"F";29;"29_5";"29_5_3";9,5;9,5;36;36;614,9;30;30;2;7,75;99,26;78,61;501,85;0,53;11,105;6,244236603;247,04;203,87;12,44;288,15;83,72;10123,34;0,0285
"863";"Alstonia balansae";"F";29;"29_5";"29_5_4";9,5;9,5;36;36;614,9;30;30;2;7,75;99,26;78,61;501,85;0,53;11,105;6,244236603;269,18;224,64;12,06;270,87;144,72;12254,02;0,0221
"864";"Alstonia balansae";"F";29;"29_5";"29_5_5";9,5;9,5;36;36;614,9;30;30;2;7,75;99,26;78,61;501,85;0,53;11,105;6,244236603;336,44;294,99;9,5;229,12;162,083;15921,71;0,0144
"865";"Alstonia balansae";"F";29;"29_5";"29_5_1";9,5;9,5;36;36;614,9;30;30;2;7,75;99,26;78,61;501,85;0,53;11,105;6,244236603;282,45;236,79;11,94;261,47;136,913;12916,32;0,0202
"866";"Alstonia balansae";"F";29;"29_6";"29_6_2";9;9;14;14;273;5;5;2;7,4;146,1;127,06;406,34;0,57;11,04;11,42263772;197,4;150,5;15,77;336,24;87,692;7344,39;0,0458
"867";"Alstonia balansae";"F";29;"29_6";"29_6_3";9;9;14;14;273;5;5;2;7,4;146,1;127,06;406,34;0,57;11,04;11,42263772;266,94;233,47;9,12;272,53;111,699;11328,5;0,0241
"868";"Alstonia balansae";"F";29;"29_6";"29_6_4";9;9;14;14;273;5;5;2;7,4;146,1;127,06;406,34;0,57;11,04;11,42263772;243,11;193,11;14,57;291,45;108,029;9078,07;0,0321
"869";"Alstonia balansae";"F";29;"29_6";"29_6_1";9;9;14;14;273;5;5;2;7,4;146,1;127,06;406,34;0,57;11,04;11,42263772;246,11;197,37;14,08;288,92;86,391;9462,32;0,0305
"870";"Alstonia balansae";"F";29;"29_6";"29_6_5";9;9;14;14;273;5;5;2;7,4;146,1;127,06;406,34;0,57;11,04;11,42263772;244,57;205,43;11,36;290,21;132,371;10261,32;0,0283
"871";"Hernandia cordigera";"F";30;"30_1";"30_1_1";9;9;17;17;617,5;10;10;6;13,12;241,19;213,3;293,1;0,87;18,88;17,0661491;217,82;189,23;9;314,64;59,583;7923,27;0,0397
"872";"Hernandia cordigera";"F";30;"30_1";"30_1_2";9;9;17;17;617,5;10;10;6;13,12;241,19;213,3;293,1;0,87;18,88;17,0661491;250,71;224,84;7,38;285,13;67,72;8760,67;0,0325
"873";"Hernandia cordigera";"F";30;"30_1";"30_1_3";9;9;17;17;617,5;10;10;6;13,12;241,19;213,3;293,1;0,87;18,88;17,0661491;223,97;192,85;9,61;308,67;76,148;8007,15;0,0385
"874";"Hernandia cordigera";"F";30;"30_1";"30_1_5";9;9;17;17;617,5;10;10;6;13,12;241,19;213,3;293,1;0,87;18,88;17,0661491;230,33;201,03;8,87;302,72;61,314;7880,98;0,0384
"875";"Hernandia cordigera";"F";30;"30_1";"30_1_4";9;9;17;17;617,5;10;10;6;13,12;241,19;213,3;293,1;0,87;18,88;17,0661491;232,69;201,18;9,47;300,58;76,57;8233,33;0,0365
"876";"Hernandia cordigera";"F";30;"30_2";"30_2_1";9;9;22;22;717,1;15;15;2;5,95;216,09;191,91;316,36;0,71;16,68;12,20998756;248,14;213,61;9,92;287,24;57,485;9316,86;0,0308
"877";"Hernandia cordigera";"F";30;"30_2";"30_2_2";9;9;22;22;717,1;15;15;2;5,95;216,09;191,91;316,36;0,71;16,68;12,20998756;224,14;194,99;8,99;308,51;98,235;8065,27;0,0383
"878";"Hernandia cordigera";"F";30;"30_2";"30_2_3";9;9;22;22;717,1;15;15;2;5,95;216,09;191,91;316,36;0,71;16,68;12,20998756;216,73;162,78;17,03;315,73;90,953;7964,36;0,0396
"879";"Hernandia cordigera";"F";30;"30_2";"30_2_5";9;9;22;22;717,1;15;15;2;5,95;216,09;191,91;316,36;0,71;16,68;12,20998756;220,61;191,33;9,13;311,91;101,239;7903,12;0,0395
"880";"Hernandia cordigera";"F";30;"30_2";"30_2_4";9;9;22;22;717,1;15;15;2;5,95;216,09;191,91;316,36;0,71;16,68;12,20998756;237,99;200,41;11,12;295,87;62,101;8426,19;0,0351
