"";"ID_echantillon";"ID_espece";"Date";"heure";"Lieu";"Longitude";"Latitude";"Remarques";"Nom.verna";"Nom_scientifique";"Famille";"Habitat";"Milieu_recolte";"Statut";"Type.feuille";"Forme.feuille";"Texture.feuille";"Type.ecorce";"Forme.croissance";"Inflammabilite.presume";"T_ambiante";"Vent";"Humidite";"T_grill";"DI";"DI_test";"MT";"temps_total";"BB";"BB_test";"remarque";"longeur";"largeur";"hauteur";"masse";"score_DI";"BT";"BT_test";"FI";"SD";"Masse_T_T0";"Masse_T_T24";"Masse_T_Tsec";"Longeur_T_cm";"diametre_T_1_mm";"diametre_T_2_mm";"Nb_ramifications";"Gmin";"TV";"TD";"TMC_t0";"TMC_t24";"TDMC";"TDIA";"ID_Feuille";"Masse_F_T0";"Masse_F_T24";"Masse_F_Tsec";"Surface_F";"LMC_t0";"LMC_t24";"PEF";"LDMC";"SLA";"LT"
"814";"28_1";28;"13-mai";"10_35";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;158,6;9,5;0,5;712,2;173;95;95;"";70;54;25;75;9,5;52;52;1;1,52;4,455;4,016;2,452;4,5;10,87;10,22;7;17,61226317;7,45;0,6;81,69;63,78;550,39;10,545;"28_1_4";0,0062;0,00385;0,00275;0,4128;125,454545454545;40;37,9;443,55;15010,91;29,55
"815";"28_1";28;"13-mai";"10_35";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;158,6;9,5;0,5;712,2;173;95;95;"";70;54;25;75;9,5;52;52;1;1,52;4,455;4,016;2,452;4,5;10,87;10,22;7;17,61226317;7,45;0,6;81,69;63,78;550,39;10,545;"28_1_5";0,0062;0,00385;0,00275;0,4128;125,454545454545;40;37,9;443,55;15010,91;29,55
"816";"28_2";28;"13-mai";"10_40";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;180,2;9,5;0,5;547,9;144;95;95;"";70;62;38;100;9,5;24;24;1;1,16;4,228;3,866;2,044;6,9;8,38;8,13;10;16,89080553;8,95;0,47;106,85;89,14;483,44;8,255;"28_2_1";0,0064;0,00375;0,0027;0,4246;137,037037037037;38,89;41,41;421,88;15725,93;26,83
"817";"28_2";28;"13-mai";"10_40";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;180,2;9,5;0,5;547,9;144;95;95;"";70;62;38;100;9,5;24;24;1;1,16;4,228;3,866;2,044;6,9;8,38;8,13;10;16,89080553;8,95;0,47;106,85;89,14;483,44;8,255;"28_2_2";0,0064;0,00375;0,0027;0,4246;137,037037037037;38,89;41,41;421,88;15725,93;26,83
"818";"28_2";28;"13-mai";"10_40";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;180,2;9,5;0,5;547,9;144;95;95;"";70;62;38;100;9,5;24;24;1;1,16;4,228;3,866;2,044;6,9;8,38;8,13;10;16,89080553;8,95;0,47;106,85;89,14;483,44;8,255;"28_2_3";0,0064;0,00375;0,0027;0,4246;137,037037037037;38,89;41,41;421,88;15725,93;26,83
"819";"28_2";28;"13-mai";"10_40";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;180,2;9,5;0,5;547,9;144;95;95;"";70;62;38;100;9,5;24;24;1;1,16;4,228;3,866;2,044;6,9;8,38;8,13;10;16,89080553;8,95;0,47;106,85;89,14;483,44;8,255;"28_2_4";0,0064;0,00375;0,0027;0,4246;137,037037037037;38,89;41,41;421,88;15725,93;26,83
"820";"28_2";28;"13-mai";"10_40";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;180,2;9,5;0,5;547,9;144;95;95;"";70;62;38;100;9,5;24;24;1;1,16;4,228;3,866;2,044;6,9;8,38;8,13;10;16,89080553;8,95;0,47;106,85;89,14;483,44;8,255;"28_2_5";0,0064;0,00375;0,0027;0,4246;137,037037037037;38,89;41,41;421,88;15725,93;26,83
"821";"28_3";28;"13-mai";"10_45";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;179,3;9,5;0,5;640,1;135;90;90;"";70;60;17;50;9,5;14;14;1;1,34;3,049;2,793;1,661;6,7;6,65;7,65;5;13,56534893;7,52;0,41;83,56;68,15;544,77;7,15;"28_3_1";0,00935;0,00545;0,0037;0,5676;152,702702702703;47,3;41,71;395,72;15340,54;25,8
"822";"28_3";28;"13-mai";"10_45";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;179,3;9,5;0,5;640,1;135;90;90;"";70;60;17;50;9,5;14;14;1;1,34;3,049;2,793;1,661;6,7;6,65;7,65;5;13,56534893;7,52;0,41;83,56;68,15;544,77;7,15;"28_3_2";0,00935;0,00545;0,0037;0,5676;152,702702702703;47,3;41,71;395,72;15340,54;25,8
"823";"28_3";28;"13-mai";"10_45";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;179,3;9,5;0,5;640,1;135;90;90;"";70;60;17;50;9,5;14;14;1;1,34;3,049;2,793;1,661;6,7;6,65;7,65;5;13,56534893;7,52;0,41;83,56;68,15;544,77;7,15;"28_3_3";0,00935;0,00545;0,0037;0,5676;152,702702702703;47,3;41,71;395,72;15340,54;25,8
"824";"28_3";28;"13-mai";"10_45";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;179,3;9,5;0,5;640,1;135;90;90;"";70;60;17;50;9,5;14;14;1;1,34;3,049;2,793;1,661;6,7;6,65;7,65;5;13,56534893;7,52;0,41;83,56;68,15;544,77;7,15;"28_3_4";0,00935;0,00545;0,0037;0,5676;152,702702702703;47,3;41,71;395,72;15340,54;25,8
"825";"28_3";28;"13-mai";"10_45";"Yahoué";166,500195;-22,195848;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;179,3;9,5;0,5;640,1;135;90;90;"";70;60;17;50;9,5;14;14;1;1,34;3,049;2,793;1,661;6,7;6,65;7,65;5;13,56534893;7,52;0,41;83,56;68,15;544,77;7,15;"28_3_5";0,00935;0,00545;0,0037;0,5676;152,702702702703;47,3;41,71;395,72;15340,54;25,8
"826";"28_4";28;"13-mai";"10_50";"Yahoué";166,500292;-22,196245;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;177,1;9,5;0,5;823,9;150;70;70;"";70;65;8;50;9,5;30;30;1;2,62;2,954;2,549;1,756;2,8;11,16;11,2;7;18,12099872;4,92;0,6;68,22;45,16;594,45;11,18;"28_4_1";0,00825;0,00525;0,0037;0,472;122,972972972973;41,89;36,36;448,48;12756,76;35,16
"827";"28_4";28;"13-mai";"10_50";"Yahoué";166,500292;-22,196245;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;177,1;9,5;0,5;823,9;150;70;70;"";70;65;8;50;9,5;30;30;1;2,62;2,954;2,549;1,756;2,8;11,16;11,2;7;18,12099872;4,92;0,6;68,22;45,16;594,45;11,18;"28_4_2";0,00825;0,00525;0,0037;0,472;122,972972972973;41,89;36,36;448,48;12756,76;35,16
"828";"28_4";28;"13-mai";"10_50";"Yahoué";166,500292;-22,196245;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;177,1;9,5;0,5;823,9;150;70;70;"";70;65;8;50;9,5;30;30;1;2,62;2,954;2,549;1,756;2,8;11,16;11,2;7;18,12099872;4,92;0,6;68,22;45,16;594,45;11,18;"28_4_3";0,00825;0,00525;0,0037;0,472;122,972972972973;41,89;36,36;448,48;12756,76;35,16
"829";"28_4";28;"13-mai";"10_50";"Yahoué";166,500292;-22,196245;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;177,1;9,5;0,5;823,9;150;70;70;"";70;65;8;50;9,5;30;30;1;2,62;2,954;2,549;1,756;2,8;11,16;11,2;7;18,12099872;4,92;0,6;68,22;45,16;594,45;11,18;"28_4_4";0,00825;0,00525;0,0037;0,472;122,972972972973;41,89;36,36;448,48;12756,76;35,16
"830";"28_4";28;"13-mai";"10_50";"Yahoué";166,500292;-22,196245;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;177,1;9,5;0,5;823,9;150;70;70;"";70;65;8;50;9,5;30;30;1;2,62;2,954;2,549;1,756;2,8;11,16;11,2;7;18,12099872;4,92;0,6;68,22;45,16;594,45;11,18;"28_4_5";0,00825;0,00525;0,0037;0,472;122,972972972973;41,89;36,36;448,48;12756,76;35,16
"831";"28_5";28;"13-mai";"10h55";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;186,5;9,5;0,5;841,5;148;90;90;"";70;92;28;175;9,5;28;28;1;1,85;4,97;4,536;2,622;5,4;10,3;10,89;10;19,98866904;8,99;0,55;89,55;73;527,57;10,595;"28_5_1";0,0073;0,00435;0,0032;0,4108;128,125;35,94;40,41;438,36;12837,5;34,15
"832";"28_5";28;"13-mai";"10h55";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;186,5;9,5;0,5;841,5;148;90;90;"";70;92;28;175;9,5;28;28;1;1,85;4,97;4,536;2,622;5,4;10,3;10,89;10;19,98866904;8,99;0,55;89,55;73;527,57;10,595;"28_5_2";0,0073;0,00435;0,0032;0,4108;128,125;35,94;40,41;438,36;12837,5;34,15
"833";"28_5";28;"13-mai";"10h55";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;186,5;9,5;0,5;841,5;148;90;90;"";70;92;28;175;9,5;28;28;1;1,85;4,97;4,536;2,622;5,4;10,3;10,89;10;19,98866904;8,99;0,55;89,55;73;527,57;10,595;"28_5_3";0,0073;0,00435;0,0032;0,4108;128,125;35,94;40,41;438,36;12837,5;34,15
"834";"28_5";28;"13-mai";"10h55";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;186,5;9,5;0,5;841,5;148;90;90;"";70;92;28;175;9,5;28;28;1;1,85;4,97;4,536;2,622;5,4;10,3;10,89;10;19,98866904;8,99;0,55;89,55;73;527,57;10,595;"28_5_4";0,0073;0,00435;0,0032;0,4108;128,125;35,94;40,41;438,36;12837,5;34,15
"835";"28_5";28;"13-mai";"10h55";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;186,5;9,5;0,5;841,5;148;90;90;"";70;92;28;175;9,5;28;28;1;1,85;4,97;4,536;2,622;5,4;10,3;10,89;10;19,98866904;8,99;0,55;89,55;73;527,57;10,595;"28_5_5";0,0073;0,00435;0,0032;0,4108;128,125;35,94;40,41;438,36;12837,5;34,15
"836";"28_6";28;"13-mai";"11h";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;152,9;9,5;0,5;659,8;141;90;90;"";70;90;16;125;9,5;20;20;1;2,37;6,441;5,859;3,421;8,1;9,9;9,39;8;12,47687094;12,27;0,52;88,28;71,27;531,13;9,645;"28_6_1";0,0066;0,00445;0,00305;0,3232;116,393442622951;45,9;32,58;462,12;10596,72;43,61
"837";"28_6";28;"13-mai";"11h";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;152,9;9,5;0,5;659,8;141;90;90;"";70;90;16;125;9,5;20;20;1;2,37;6,441;5,859;3,421;8,1;9,9;9,39;8;12,47687094;12,27;0,52;88,28;71,27;531,13;9,645;"28_6_2";0,0066;0,00445;0,00305;0,3232;116,393442622951;45,9;32,58;462,12;10596,72;43,61
"838";"28_6";28;"13-mai";"11h";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;152,9;9,5;0,5;659,8;141;90;90;"";70;90;16;125;9,5;20;20;1;2,37;6,441;5,859;3,421;8,1;9,9;9,39;8;12,47687094;12,27;0,52;88,28;71,27;531,13;9,645;"28_6_3";0,0066;0,00445;0,00305;0,3232;116,393442622951;45,9;32,58;462,12;10596,72;43,61
"839";"28_6";28;"13-mai";"11h";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;152,9;9,5;0,5;659,8;141;90;90;"";70;90;16;125;9,5;20;20;1;2,37;6,441;5,859;3,421;8,1;9,9;9,39;8;12,47687094;12,27;0,52;88,28;71,27;531,13;9,645;"28_6_4";0,0066;0,00445;0,00305;0,3232;116,393442622951;45,9;32,58;462,12;10596,72;43,61
"840";"28_6";28;"13-mai";"11h";"Yahoué";166,499774;-22,196449;"Captage, pluie";"Acacia noir";"Archidendropsis granulosa";"Mimosoideae";"F";"F";"Endemique";"Composée";"Bipennée";"Douce";"Lisse";"Arbre";"";26,4;4;67,1;152,9;9,5;0,5;659,8;141;90;90;"";70;90;16;125;9,5;20;20;1;2,37;6,441;5,859;3,421;8,1;9,9;9,39;8;12,47687094;12,27;0,52;88,28;71,27;531,13;9,645;"28_6_5";0,0066;0,00445;0,00305;0,3232;116,393442622951;45,9;32,58;462,12;10596,72;43,61
"841";"29_1";29;"15-mai";"9h";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;171,7;9;1;411,4;133;10;10;"";70;68;13;200;9;12;12;1;6,17;3,445;3,086;1,882;3,7;10,68;10,69;3;6,883065286;6,21;0,55;83,05;63,97;546,3;10,685;"29_1_1";3,578;3,196;0,926;119,634;286,393088552916;245,14;10,68;258,8;12919,44;20,03
"842";"29_1";29;"15-mai";"9h";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;171,7;9;1;411,4;133;10;10;"";70;68;13;200;9;12;12;1;6,17;3,445;3,086;1,882;3,7;10,68;10,69;3;6,883065286;6,21;0,55;83,05;63,97;546,3;10,685;"29_1_2";3,363;3,012;0,978;107,201;243,865030674847;207,98;10,44;290,81;10961,25;26,53
"843";"29_1";29;"15-mai";"9h";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;171,7;9;1;411,4;133;10;10;"";70;68;13;200;9;12;12;1;6,17;3,445;3,086;1,882;3,7;10,68;10,69;3;6,883065286;6,21;0,55;83,05;63,97;546,3;10,685;"29_1_3";2,827;2,435;0,818;86,87;245,59902200489;197,68;13,87;289,35;10619,8;27,25
"844";"29_1";29;"15-mai";"9h";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;171,7;9;1;411,4;133;10;10;"";70;68;13;200;9;12;12;1;6,17;3,445;3,086;1,882;3,7;10,68;10,69;3;6,883065286;6,21;0,55;83,05;63,97;546,3;10,685;"29_1_4";3,344;3,021;0,96;108,794;248,333333333333;214,69;9,66;287,08;11332,71;25,33
"845";"29_1";29;"15-mai";"9h";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;171,7;9;1;411,4;133;10;10;"";70;68;13;200;9;12;12;1;6,17;3,445;3,086;1,882;3,7;10,68;10,69;3;6,883065286;6,21;0,55;83,05;63,97;546,3;10,685;"29_1_5";2,119;1,89;0,627;57,6;237,958532695375;201,44;10,81;295,89;9186,6;32,21
"846";"29_2";29;"15-mai";"9h04";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,2;9;1;624,1;192;60;60;"Fruits sec";70;66;13;175;9;71;71;1;5,56;4,575;4,28;2,048;6,1;9,63;9,38;3;5,802961906;9,11;0,5;123,39;108,98;447,65;9,505;"29_2_1";1,16;0,937;0,339;38,291;242,182890855457;176,4;19,22;292,24;11295,28;25,87
"847";"29_2";29;"15-mai";"9h04";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,2;9;1;624,1;192;60;60;"Fruits sec";70;66;13;175;9;71;71;1;5,56;4,575;4,28;2,048;6,1;9,63;9,38;3;5,802961906;9,11;0,5;123,39;108,98;447,65;9,505;"29_2_2";1,426;1,099;0,455;44,532;213,406593406593;141,54;22,93;319,07;9787,25;32,6
"848";"29_2";29;"15-mai";"9h04";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,2;9;1;624,1;192;60;60;"Fruits sec";70;66;13;175;9;71;71;1;5,56;4,575;4,28;2,048;6,1;9,63;9,38;3;5,802961906;9,11;0,5;123,39;108,98;447,65;9,505;"29_2_3";1,003;0,846;0,287;34,096;249,477351916376;194,77;15,65;286,14;11880,14;24,09
"849";"29_2";29;"15-mai";"9h04";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,2;9;1;624,1;192;60;60;"Fruits sec";70;66;13;175;9;71;71;1;5,56;4,575;4,28;2,048;6,1;9,63;9,38;3;5,802961906;9,11;0,5;123,39;108,98;447,65;9,505;"29_2_4";1,179;1,006;0,341;41,962;245,74780058651;195,01;14,67;289,23;12305,57;23,5
"850";"29_2";29;"15-mai";"9h04";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,2;9;1;624,1;192;60;60;"Fruits sec";70;66;13;175;9;71;71;1;5,56;4,575;4,28;2,048;6,1;9,63;9,38;3;5,802961906;9,11;0,5;123,39;108,98;447,65;9,505;"29_2_5";1,162;1,005;0,339;40,942;242,772861356932;196,46;13,51;291,74;12077,29;24,16
"851";"29_3";29;"15-mai";"9h06";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;168,5;9,5;0,5;529,2;137;20;20;"13h50";70;70;11;150;9,5;16;16;1;5,32;6,674;6,346;2,578;7,4;10,86;10,9;1;6,060945805;12,65;0,53;158,88;146,16;386,28;10,88;"29_3_1";4,844;4,405;1,404;167,153;245,014245014245;213,75;9,06;289,84;11905,48;24,35
"852";"29_3";29;"15-mai";"9h06";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;168,5;9,5;0,5;529,2;137;20;20;"13h50";70;70;11;150;9,5;16;16;1;5,32;6,674;6,346;2,578;7,4;10,86;10,9;1;6,060945805;12,65;0,53;158,88;146,16;386,28;10,88;"29_3_2";9,885;7,958;3,192;274,668;209,68045112782;149,31;19,49;322,91;8604,89;37,53
"853";"29_3";29;"15-mai";"9h06";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;168,5;9,5;0,5;529,2;137;20;20;"13h50";70;70;11;150;9,5;16;16;1;5,32;6,674;6,346;2,578;7,4;10,86;10,9;1;6,060945805;12,65;0,53;158,88;146,16;386,28;10,88;"29_3_3";3,417;2,476;1,053;108,588;224,501424501425;135,14;27,54;308,17;10312,25;29,88
"854";"29_3";29;"15-mai";"9h06";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;168,5;9,5;0,5;529,2;137;20;20;"13h50";70;70;11;150;9,5;16;16;1;5,32;6,674;6,346;2,578;7,4;10,86;10,9;1;6,060945805;12,65;0,53;158,88;146,16;386,28;10,88;"29_3_4";10,542;9,09;3,315;284,988;218,009049773756;174,21;13,77;314,46;8596,92;36,58
"855";"29_3";29;"15-mai";"9h06";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;168,5;9,5;0,5;529,2;137;20;20;"13h50";70;70;11;150;9,5;16;16;1;5,32;6,674;6,346;2,578;7,4;10,86;10,9;1;6,060945805;12,65;0,53;158,88;146,16;386,28;10,88;"29_3_5";3,86;3,26;1,117;113,121;245,5684870188;191,85;15,54;289,38;10127,22;28,57
"856";"29_4";29;"15-mai";"9h07";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,4;9;1;460,3;137;5;5;"";70;93;15;225;9;16;16;1;4,4;5,221;4,75;2,619;4,3;12,31;12,11;4;9,158310205;8,25;0,63;99,35;81,37;501,63;12,21;"29_4_1";2,012;1,713;0,55;67,867;265,818181818182;211,45;14,86;273,36;12339,45;22,15
"857";"29_4";29;"15-mai";"9h07";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,4;9;1;460,3;137;5;5;"";70;93;15;225;9;16;16;1;4,4;5,221;4,75;2,619;4,3;12,31;12,11;4;9,158310205;8,25;0,63;99,35;81,37;501,63;12,21;"29_4_2";2,261;1,934;0,596;81,763;279,362416107383;224,5;14,46;263,6;13718,62;19,21
"858";"29_4";29;"15-mai";"9h07";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,4;9;1;460,3;137;5;5;"";70;93;15;225;9;16;16;1;4,4;5,221;4,75;2,619;4,3;12,31;12,11;4;9,158310205;8,25;0,63;99,35;81,37;501,63;12,21;"29_4_3";2,458;2,092;0,698;81,082;252,148997134671;199,71;14,89;283,97;11616,33;24,45
"859";"29_4";29;"15-mai";"9h07";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,4;9;1;460,3;137;5;5;"";70;93;15;225;9;16;16;1;4,4;5,221;4,75;2,619;4,3;12,31;12,11;4;9,158310205;8,25;0,63;99,35;81,37;501,63;12,21;"29_4_4";1,542;1,333;0,396;56,663;289,393939393939;236,62;13,55;256,81;14308,84;17,95
"860";"29_4";29;"15-mai";"9h07";"Parc fayard";166,445707;-22,158153;"";"Arbre a sagaïes";"Alstonia balansae";"Apocynaceae";"FLM";"F";"Endemique";"Simple";"Oblongue";"Coriace";"Lisse";"Arbre";"";27,4;1,2;70,9;182,4;9;1;460,3;137;5;5;"";70;93;15;225;9;16;16;1;4,4;5,221;4,75;2,619;4,3;12,31;12,11;4;9,158310205;8,25;0,63;99,35;81,37;501,63;12,21;"29_4_5";2,075;1,814;0,542;74,926;282,841328413284;234,69;12,58;261,2;13823,99;18,89
